"Average greedy latency,",mask/active_rate,mask/forced_rate,mask/all_invalid_rate,policy/invalid_action_rate,policy/argmax_masked_rate,policy/entropy_valid,critic/value_abs_max,inner_update_mode,PolicyExecTime,EnvExecTime,AverageDiscountedReturn,AverageReturn,NumTrajs,StdReturn,MaxReturn,MinReturn,"Average energy,",Itr,"Average reward, ","Average latency,",split_role,seed,split_version,support_graphs_per_meta_task,support_trajectories_per_meta_task,query_graph_count,k_steps,outer_update_count,entropy_coefficient,value_clip_epsilon,ppo_batch_size_trajectories,meta_batch_size_distributions,inner_learning_rate,outer_learning_rate,outer_update_method,hyperparameter_provenance.policy,validation_query_composite_objective_k0,validation_query_composite_objective,validation_query_mean_latency_k0,validation_query_mean_latency_k3,checkpoint_selection_metric,checkpoint_is_best_val
613.0369287118094,0.0,0.0,0.0,0.0,0.0,0.03827375949854568,0.9145334362983704,publication,33.5117073059082,69.71358799934387,0.8717063118425916,0.9500129993149723,10000,0.07842048737023714,1.0941469446163417,0.6817791250461632,71.42454179861609,40,0.9500129993149723,623.0311906783539,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,41,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
633.8413040394373,0.0,0.0,0.0,0.0,0.0,0.044349805947331476,0.9842100739479065,publication,31.680151224136353,71.38787746429443,0.8545228681364883,0.9326483408623666,10000,0.08598769772044809,1.083719008968831,0.5927341929857837,78.6873649878843,41,0.9326483408623666,675.5507793737943,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,42,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
615.7100737602506,0.0,0.0,0.0,0.0,0.0,0.05142462859188763,1.0175172090530396,publication,32.591514110565186,69.74996829032898,0.8615770795528491,0.9385769775550401,10000,0.08124384341159806,1.070076978048335,0.6540123020019223,75.58647149471724,42,0.9385769775550401,667.3825425600855,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,43,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
602.414665985162,0.0,0.0,0.0,0.0,0.0,0.05451973592530273,1.0640755891799927,publication,34.707510471343994,69.67879557609558,0.8742156467876212,0.9534533465963565,10000,0.077837505012607,1.083719008968831,0.6859345789414265,65.46557348565669,43,0.9534533465963565,612.2740501766694,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,44,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
617.1734483917509,0.0,0.0,0.0,0.0,0.0,0.05652722405564337,1.0473847389221191,publication,34.07871747016907,69.11644220352173,0.8673360472429187,0.9449576780714056,10000,0.08738665689176436,1.0822258512803418,0.624694662899217,73.32415245074425,44,0.9449576780714056,634.240116661388,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,45,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
604.4580522734778,0.0,0.0,0.0,0.0,0.0,0.05536905395170629,0.987095832824707,publication,36.57494902610779,68.546630859375,0.8752567071284387,0.9557934616581611,10000,0.08317747266182053,1.1035767700017376,0.6022751844602552,65.74036369288025,45,0.9557934616581611,599.2832353100367,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,46,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
623.1591523203986,0.0,0.0,0.0,0.0,0.0,0.0558147093145076,0.9192110300064087,publication,34.39607238769531,71.12543678283691,0.8660888730236591,0.9460681822986413,10000,0.08222637967900714,1.0805611666359314,0.5999044913439069,65.79799843375734,46,0.9460681822986413,639.5321858444948,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,47,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
596.800839249352,0.0,0.0,0.0,0.0,0.0,0.04887668568485425,0.8876487612724304,publication,33.60216426849365,69.6063277721405,0.8809481958729788,0.9608747712940838,10000,0.07912303533152393,1.0827167404143352,0.6481991728016839,61.07939925175461,47,0.9608747712940838,565.6943475676333,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,48,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
614.2428395537513,0.0,0.0,0.0,0.0,0.0,0.04432795968557184,0.8871414065361023,publication,35.20003056526184,70.48277258872986,0.870864940099767,0.9501916973112137,10000,0.08571561705678396,1.0812783929932934,0.6402901095498925,65.48823367121331,48,0.9501916973112134,618.0268080778627,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,49,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
614.0744193396569,0.0,0.0,0.0,0.0,0.0,0.042653587809557594,0.9107543230056763,publication,34.64691472053528,68.89105010032654,0.8651068441872795,0.9420250911858029,10000,0.09077556026820688,1.0941469446163417,0.6387511416667657,70.91850835036081,49,0.9420250911858029,641.8855490067264,meta_train_support,0,MARGO-SPLIT-v1,20,20,80,3,50,0.0,0.2,20,10,0.0005,0.0005,mrlco_first_order_mean_pseudogradient,fixed_literature_derived_defaults,,,,,,
